brand,name_ja,model,id,verification_status,has_image,current_image_url,official_url,recommended_filename,target_folder
Black Diamond,ライトウェイト スクリーンタップライナー,ライトウェイト スクリーンタップライナー,d7fb87ba-9032-4a1b-a523-18e778f5b68a,verified,yes,https://www.lostarrow.co.jp/img/goods/S/BD77321001_S.webp,https://www.lostarrow.co.jp/store/g/gBD77321001003/,ライトウェイト スクリーンタップライナー - d7fb87ba.png,tmp/gear-images/manual-image-todo/by-brand/Black Diamond
Black Diamond,レイブン,レイブン,bf19f828-80ed-4df8-a780-9aa0b50a4f6b,verified,yes,https://www.lostarrow.co.jp/img/goods/S/BD31046065_S.webp,https://www.lostarrow.co.jp/store/g/gBD31046065/,レイブン - bf19f828.png,tmp/gear-images/manual-image-todo/by-brand/Black Diamond
Black Diamond,レイブン ウィズ グリップ,レイブン ウィズ グリップ,512e6e13-aeb9-4265-8f4a-7b3bbb2eee50,verified,yes,https://www.lostarrow.co.jp/img/goods/S/BD31044065_S.webp,https://www.lostarrow.co.jp/store/g/gBD31044065/,レイブン ウィズ グリップ - 512e6e13.png,tmp/gear-images/manual-image-todo/by-brand/Black Diamond
Black Diamond,レイブンプロ,レイブンプロ,ec5bd946-c861-448e-873d-ec7b9d225f5b,verified,yes,https://www.lostarrow.co.jp/img/goods/S/BD31042060_S.webp,https://www.lostarrow.co.jp/store/g/gBD31042060/,レイブンプロ - ec5bd946.png,tmp/gear-images/manual-image-todo/by-brand/Black Diamond
Caravan,C1_LIGHT LOW,C1_LIGHT LOW,e63a71d2-50c2-432d-ab50-4873110de482,needs_review,no,,https://www.caravan-web.com/c/category,C1_LIGHT LOW - e63a71d2.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,C1_LIGHT MID,C1_LIGHT MID,e2df3fd7-41a1-4765-9566-a624f19eb248,needs_review,no,,https://www.caravan-web.com/c/category,C1_LIGHT MID - e2df3fd7.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,C6_02,C6_02,5a0efa6f-4973-48d7-b9c1-fefb6f590a50,needs_review,no,,https://www.caravan-web.com/c/category,C6_02 - 5a0efa6f.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,C7_04,C7_04,b6f9904e-2590-45b3-b218-fe41463ee00e,needs_review,no,,https://www.caravan-web.com/c/category,C7_04 - b6f9904e.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,GK_ALT HI,GK_ALT HI,92a3b431-78a9-4b2b-9783-877480a8d647,verified,yes,https://caravan.itembox.cloud/product/012/000000001251/000000001251-01.jpg?size=l&w=ODAw&t=20251015160248,https://www.caravan-web.com/c/category/0011900,GK_ALT HI - 92a3b431.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,GK10,GK10,89fc1ba6-5339-4ba3-a33a-9ee8bdba67ce,needs_review,no,,https://www.caravan-web.com/c/category,GK10 - 89fc1ba6.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,GK26,GK26,abc4ccac-37ab-405e-94dc-b7afcd90c365,needs_review,no,,https://www.caravan-web.com/c/category,GK26 - abc4ccac.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,GK83,GK83,3b9c202b-899b-4f58-a2d2-d07bbd81659f,needs_review,no,,https://www.caravan-web.com/c/category,GK83 - 3b9c202b.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,GK85,GK85,22028a69-bf0a-4f8d-a205-52e23ef46865,verified,yes,https://caravan.itembox.cloud/product/000/000000000069/000000000069-01.jpg?size=l&w=ODAw&t=20250822184456,https://www.caravan-web.com/c/category/0011850,GK85 - 22028a69.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,GK88,GK88,af76def1-964a-44b0-a8c2-046b50e61e2f,needs_review,no,,https://www.caravan-web.com/c/category,GK88 - af76def1.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,GK8X_FFF,GK8X_FFF,3abf2d19-5abc-45e4-acfe-867c17ef99c3,verified,yes,https://caravan.itembox.cloud/product/009/000000000950/000000000950-01.jpg?size=l&w=ODAw&t=20250822184345,https://www.caravan-web.com/c/category/0011897,GK8X_FFF - 3abf2d19.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,KR_3XF,KR_3XF,3361ef18-e99e-4679-b57c-7900fa399802,needs_review,no,,https://www.caravan-web.com/c/category,KR_3XF - 3361ef18.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,KR_3XR,KR_3XR,a14ea884-670d-45fc-b649-6c3c2cdb3793,needs_review,no,,https://www.caravan-web.com/c/category,KR_3XR - a14ea884.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,SHC_10,SHC_10,10f5f143-ff71-4872-aa94-bdb4b71ad50b,needs_review,no,,https://www.caravan-web.com/c/category,SHC_10 - 10f5f143.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Caravan,渓流 KR_3XFW,渓流 KR_3XFW,68cc5d81-fcd8-45ba-9754-cfd2fbaccb09,needs_review,no,,https://www.caravan-web.com/c/category,渓流 KR_3XFW - 68cc5d81.png,tmp/gear-images/manual-image-todo/by-brand/Caravan
Columbia,セイバー シックス ミッド アウトドライ ワイド,Saber Six Mid Outdry Wide,4cc3465e-dead-4b06-9bde-7f372b9dd27e,verified,yes,https://www.columbiasports.co.jp/img/goods/S/S25_YI8972_287_C.jpg,https://www.columbiasports.co.jp/shop/g/gYI8972287----7000/,セイバー シックス ミッド アウトドライ ワイド - Saber Six Mid Outdry Wide - 4cc3465e.png,tmp/gear-images/manual-image-todo/by-brand/Columbia
Columbia,セイバー シックス ロー アウトドライ ワイド,Saber Six Low Outdry Wide,0a762cc1-6236-4826-853d-d3f17ed1c3f8,verified,yes,https://www.columbiasports.co.jp/img/goods/S/S25_YI0238_287_C.jpg,https://www.columbiasports.co.jp/shop/g/gYI0238287----7000/,セイバー シックス ロー アウトドライ ワイド - Saber Six Low Outdry Wide - 0a762cc1.png,tmp/gear-images/manual-image-todo/by-brand/Columbia
finetrack,エバーブレスフォトンジャケット,エバーブレスフォトンジャケット,300a90e0-7002-417e-9adf-56e545374915,needs_review,no,,https://www.finetrack.com/products/,エバーブレスフォトンジャケット - 300a90e0.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,カミナドーム1 フットプリント,カミナドーム1 フットプリント,3f3203d3-276c-4917-a771-d9cb5f03eb7c,needs_review,no,,https://www.finetrack.com/products/kamina-dome/,カミナドーム1 フットプリント - 3f3203d3.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,カミナドーム2 フットプリント,カミナドーム2 フットプリント,43c8e4d8-9c22-4447-8367-f07735769962,needs_review,no,,https://www.finetrack.com/products/kamina-dome/,カミナドーム2 フットプリント - 43c8e4d8.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,カミノパンツ,カミノパンツ,aad89d40-b629-42df-9083-a82e70fc199c,needs_review,no,,https://www.finetrack.com/products/,カミノパンツ - aad89d40.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ゴージュタープ,ゴージュタープ,92e9d564-5071-4557-a807-0e5c21c7f9ea,verified,yes,https://www.finetrack.com/assets/img/ogp/og-gorge-tarp-01.png,https://www.finetrack.com/products/gorge-tarp/,ゴージュタープ - 92e9d564.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ゴージュタープミニ,ゴージュタープミニ,127d46dd-40ca-4f33-8248-15a702950190,verified,yes,https://www.finetrack.com/assets/img/products/gorge-tarp/im-info-01.jpg,https://www.finetrack.com/products/gorge-tarp/,ゴージュタープミニ - 127d46dd.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ツエルト1,ツエルト1,1046a172-2d21-4004-96bd-228b8209e991,verified,yes,https://www.finetrack.com/assets/img/products/items/im-FAG0122-OG.png,https://www.finetrack.com/products/zelt/zelt1/,ツエルト1 - 1046a172.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ツエルト2,ツエルト2,8f69e196-c1bf-4d5a-98b9-82302f7246b4,needs_review,no,,https://www.finetrack.com/products/zelt/,ツエルト2 - 8f69e196.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ツエルト2ロング,ツエルト2ロング,ad0ea239-891d-4f0c-a49f-39c3172d804c,verified,yes,https://www.finetrack.com/assets/img/products/items/im-FAG0123-MO.png,https://www.finetrack.com/products/zelt/zelt2long/,ツエルト2ロング - ad0ea239.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ドライレイヤーウォームロングスリーブ,ドライレイヤーウォームロングスリーブ,1913537e-b401-43d3-813f-067978a23204,needs_review,no,,https://www.finetrack.com/products/,ドライレイヤーウォームロングスリーブ - 1913537e.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ドライレイヤークールT,ドライレイヤークールT,4dc304b2-f571-4279-9f4d-4ca8f8482206,needs_review,no,,https://www.finetrack.com/products/,ドライレイヤークールT - 4dc304b2.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ドライレイヤーベーシックT,ドライレイヤーベーシックT,ee7362cb-6b6e-4346-b188-5ff9fb9a12aa,needs_review,no,,https://www.finetrack.com/products/,ドライレイヤーベーシックT - ee7362cb.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ドラウトクロージャケット,ドラウトクロージャケット,5aa633fb-eeb6-479e-ab23-f02d63eaf45f,needs_review,no,,https://www.finetrack.com/products/,ドラウトクロージャケット - 5aa633fb.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ナノタオル,ナノタオル,41fcf17c-c717-41ce-8e75-9847e6eb59e3,needs_review,no,,https://www.finetrack.com/products/,ナノタオル - 41fcf17c.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ピコシェルター,ピコシェルター,a32a825c-0ad6-4a05-9459-12c2ba87a1d5,verified,yes,https://www.finetrack.com/assets/img/products/items/im-FAG0121-OG.png,https://www.finetrack.com/products/zelt/picoshelter/,ピコシェルター - a32a825c.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,フロウラップフーディ,フロウラップフーディ,4bac0e06-ae46-4785-80ff-99a63d5ad019,needs_review,no,,https://www.finetrack.com/products/,フロウラップフーディ - 4bac0e06.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,ポリゴンULジャケット,ポリゴンULジャケット,fd09b5b1-89ee-430a-92d8-c20878c41619,needs_review,no,,https://www.finetrack.com/products/,ポリゴンULジャケット - fd09b5b1.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
finetrack,メリノスピンライトロングスリーブ,メリノスピンライトロングスリーブ,881863eb-43ee-4b69-a686-cafd2496084c,needs_review,no,,https://www.finetrack.com/products/,メリノスピンライトロングスリーブ - 881863eb.png,tmp/gear-images/manual-image-todo/by-brand/finetrack
ISUKA,アルファライト NEO 300,アルファライト NEO 300,3f9dad5b-91a5-4a71-b806-9a2809b5965f,verified,yes,https://www.isuka.co.jp/upload/product/main_image00000257.png,https://www.isuka.co.jp/products/lineup/product.php?seq=257,アルファライト NEO 300 - 3f9dad5b.png,tmp/gear-images/manual-image-todo/by-brand/ISUKA
ISUKA,アルファライト NEO 500,アルファライト NEO 500,2fa5b7ae-58e6-4afd-a1d5-a5d096d885f7,verified,yes,https://www.isuka.co.jp/upload/product/main_image00000258.png,https://www.isuka.co.jp/products/lineup/product.php?seq=258,アルファライト NEO 500 - 2fa5b7ae.png,tmp/gear-images/manual-image-todo/by-brand/ISUKA
